Solution_ID,Economic_Cost,Matching_Index,PV,WT,GT,HP,EC,AC,ES,HS,CS
37,455030.68344331736,2213.3925213239036,0.22554795430667696,0.21490523342594559,549.6668722853859,759.5067242311392,530.1636497842106,78.71915140125901,0.0,817.0451882692199,497.2139452838416
11,455030.68344331736,2213.3925213239036,0.22554795430667696,0.21490523342594559,549.6668722853859,759.5067242311392,530.1636497842106,78.71915140125901,0.0,817.0451882692199,497.2139452838416
10,477206.98923414014,2149.162685104017,139.35741107497097,2.982214357847125,379.38073223525555,816.9399400360287,125.6761941574496,462.84543211017973,6.7963538034102235,2619.5925862014806,320.0833574159939
5,490007.81185394234,2129.2786795739453,139.35741107497097,1.4023129395400193,545.5345518795507,816.9399400360287,86.33019789348498,544.6342576710932,6.7963538034102235,83.69751565198943,320.0833574159939
47,506136.0682400134,2092.9123085875585,266.34494429910734,8.803059949848187,547.0133057997413,841.299895618259,29.463523222082195,548.2975362420988,0.0,452.864952413491,320.0833574159939
49,518873.2473548106,2035.6253240931949,154.27859513437025,8.803059949848187,559.938254639964,770.612668838475,0.07660161582657077,548.7743507716432,14.398329960758986,525.0647287350267,438.54507542621343
35,520666.79841824167,2035.551440412331,154.27859513437025,8.803059949848187,559.938254639964,770.612668838475,0.0,634.9153473424632,11.19490800159288,525.0647287350267,438.54507542621343
14,539855.7889604032,1983.1548791653731,154.27859513437025,19.544285680871468,547.0133057997413,702.8083277075773,0.47438414809758633,548.7743507716432,81.8890194980106,167.29139004589103,340.38971102491405
26,567221.4046453983,1929.9246006610517,159.1523855576176,36.57151622350559,567.9574107563732,536.2852043943341,74.36534768636027,598.9353922215025,78.64186901038772,2702.7832991681526,302.57614555331946
46,583621.2203447034,1884.1600693093553,281.8787827855279,2.9287012656240163,549.6668722853859,220.62480449986677,483.49961088552953,121.60575126838108,1.7374211812481033,529.2137802827256,437.8342289295833
15,613005.2046447902,1792.8703144378069,469.8631735188987,94.19415595096478,571.3266858682166,518.4420889361613,0.05022457742244253,471.8281744578514,0.0,2552.4571714496674,380.4259303147528
22,647986.8868613908,1772.3914832468663,439.11695670340146,671.6914775414286,574.8716626720803,519.1937293117867,76.885611154671,629.3703159524521,93.64469161115188,2632.941150628726,432.1596780913885
8,663319.5129356664,1729.0608304966906,439.8106411535926,110.66023488599643,1042.5169543915597,269.19447148539075,130.80961649786425,539.38669285608,28.876403354892926,32.88031939667396,937.998451604398
23,668481.4744565809,1721.1990010256352,467.4418748958225,143.6212933363212,1040.1232524568638,270.4974364369704,130.80961649786425,541.624390788505,28.876403354892926,534.1244120817572,937.998451604398
27,678531.9779674385,1681.64546910915,439.0911985759124,715.4972537427522,563.2633744491512,518.4420889361613,0.02052286282156114,542.1976450254891,0.0,2829.7374674150037,336.03660501192735
19,702797.6247254737,1644.3247988981736,1542.8354780251998,277.95798328539206,553.4093657619413,518.3362229949968,0.0,541.9316655380694,96.98456949669084,2522.6785144630703,495.1212491268642
40,711904.9563864614,1603.161285217633,157.2835992422526,0.773870700140805,996.3838184707422,133.35682677315407,83.7735348044677,542.5993566828173,5.651369969358388,494.40379023537173,224.26394913280936
43,726638.9065755382,1561.4247958091041,377.6094580315291,3.215117418015939,996.5572041678486,133.35682677315407,68.82320827977773,542.6193853427509,29.208734499658792,560.4036489690332,267.5534530754027
24,745070.2931436101,1521.2385370031864,157.28359924225262,0.18926710079831233,996.3838184707422,60.80189485676413,68.82320827977773,540.9934921929446,4.84253297798206,518.8598385056214,292.68399945305123
41,762348.6557454972,1485.8187118110413,489.0189259438449,0.5197158405798912,1121.8195233172337,60.80189485676413,68.82320827977773,540.9934921929446,4.84253297798206,371.5868159262483,292.68399945305123
32,772395.4285206076,1468.6577069549292,507.8409377210818,182.46438822271267,1003.1786129511482,59.3708015320745,85.29244853428709,528.5583694554741,151.63853496842376,25.681204513392043,450.56023358420646
28,777231.9716766272,1437.8368033447982,157.28359924225262,0.0,994.4030780211824,59.13710796835947,0.0,539.9144937365126,4.84253297798206,65.48882639913953,291.8017528467346
48,804751.8873339274,1382.5390713771083,154.27859513437025,19.544285680871468,961.1064830990374,0.0,0.47438414809758633,548.7743507716432,175.48561754901098,167.29139004589103,340.38971102491405
38,839462.9461122866,1318.134894088857,1111.7670336759063,0.0,1016.3279796968035,0.0010753928545648387,28.86734730001918,561.4667027977106,120.98456103904502,497.5224806484108,224.13675664143187
31,856447.0962135473,1272.6375497417207,1238.9110588126935,4.272837249129381,1015.5176822234608,0.001115505512130518,2.7344277866510107,560.3988061301624,11.242611537144093,365.1989269915291,263.1933590580221
21,868655.5559226787,1248.5103427744318,1445.3739948806892,0.0,968.5163898050382,0.527928896170311,0.04802746889508968,472.17049131423863,27.7814558503067,519.1773763244647,390.3823164199514
30,907770.4227758906,1185.0649302178622,1470.8729077446453,327.7387527456498,1003.1786129511482,0.0,0.00532043058299797,528.5583694554741,151.63853496842376,25.262569823442043,446.2632094692771
2,938774.8338210484,1116.1831779661916,1445.3739948806892,743.9829123707054,968.5163898050382,5.750834212648127,0.04930485977695767,472.17049131423863,27.7814558503067,16.156662848098893,390.3823164199514
3,1001936.1064645108,1071.05453830998,1799.623720588107,1454.0327876448223,1044.2994023159877,125.2701505743051,10.750106207434914,632.1208406443639,115.23507073833235,17.7411530992252,542.6666166741029
33,1006218.2500561904,1030.3326270957693,1445.5810939865387,1521.3873673906717,1007.4125478148981,62.44802669607363,0.4892453798956079,527.2374058676826,80.7700428405844,164.3170203044919,452.002520193706
7,1045532.5866547974,966.6549918718562,1238.9110588126935,1834.5564324800303,1015.5176822234608,0.001115505512130518,2.422290315692616,559.8541692272579,11.242611537144093,419.831716713475,263.9429904924015
25,1097774.5617426932,914.807300391527,1484.6268073193828,2027.8095468668882,971.0154188879931,0.0,0.02032188196599835,647.8129508039407,379.99101752297975,608.3372026200796,227.3152711905907
12,1148061.0610049516,885.5574101343838,2290.062675256785,2027.8095468668882,972.0669940191117,0.0,0.0,643.3681365199868,172.67165815210086,607.6671878665092,227.30118398901618
6,1181499.4297233943,864.1715311137849,1885.066198485494,2008.1969493907543,972.0669940191117,0.0,0.0,643.0268617208266,2019.3087248256993,608.3406123705073,226.32923337875417
36,1211929.2298990241,821.4116950870359,2283.9571155354365,2027.8095468668882,972.0669940191117,0.0,0.0,643.0358003571973,2020.462258853326,608.3372026200796,227.3152711905907
9,1254331.8524408976,791.4757304726813,2883.3667471548074,2034.236285801128,971.3848647005244,6.509191137374991,0.08502323020452955,709.4693899616956,2017.3591553025751,586.0280215018321,292.0532953053122
44,1259293.9061740749,782.536525399891,2883.3667471548074,2034.236285801128,1002.46891389947,0.1442170248519863,0.08502323020452955,709.4693899616956,2053.0762338649047,541.595923298764,292.0532953053122
0,1312193.339397132,750.6607575135806,3219.078401202684,2026.3254426970445,1017.6359413986556,15.18710810407768,2.0095426669457623,544.4190215907122,3174.6562040699014,499.94443702005697,292.00903004156805
42,1325590.964831712,735.1604571512123,3219.078401202684,2033.7052581812356,1016.6731329540414,0.001102710421229378,0.07712205435454116,651.3831808767668,3284.9440322856276,523.8882211568441,292.00903004156805
29,1390276.5283410316,727.38834259364,4201.658686897247,2025.757293507576,972.1374089636258,0.001102710421229378,2.025943425322561,733.2299583035293,3117.416653751699,397.84954588738947,292.0033431836635
16,1403856.7425262611,693.1252293831949,3785.4282899884097,1809.9064033202803,1043.092995498449,0.021685919296527065,2.009580051832471,634.4143269378942,5030.29554009395,497.8532888258383,284.7988734596878
4,1427617.4149193356,669.811420339075,4023.4560430424112,1882.331902295482,1129.8358963997077,0.7250938305282584,0.4651668222148544,526.0641276450798,4922.545073201679,18.2061501490422,458.57735230254207
18,1510091.0427413117,635.0660224649604,4653.498135458571,1851.1531517224084,971.2866569144381,0.0,0.46516682221485434,871.4720934097384,6016.043713489908,0.8148296111210307,708.1457201251834
1,1529534.283728146,624.85912017591,4917.290094903309,1852.9671183586202,971.2866569144381,0.0,0.46516682221485434,871.4720934097384,5999.694073328453,1.0663221354590622,708.1457201251834
13,1559892.6910057033,624.2864850679861,5348.34622746311,1751.4136155006938,988.2241581207418,0.0,0.0029809244853313127,834.2455072037598,6262.852070419979,58.50840550483238,375.34557052826295
45,1606579.7714655015,608.5768493452531,5265.792827369373,1973.8648696930552,1585.56474024009,0.0004371480645620362,0.19439121997586206,584.7896777841815,6340.344232342081,41.92495735671463,1368.5011043848704
17,1672821.0859518778,606.5169252124346,6153.409532623088,1892.0133577136485,1029.1003135359517,0.0,0.0,565.02484871749,7391.329880794652,5.142195360846578,1266.754906189831
39,1703971.0493804496,600.3667373377995,6153.409532623088,1892.0133577136485,1014.4212906057033,0.0,0.0,914.4973629235127,8084.849603280414,5.141565978867011,1207.1747639736316
20,1722029.557498765,600.1177288010252,6162.411536952639,1892.0133577136485,1433.0021306937597,0.0,3.2292067315006547,901.3648689751669,8033.070590229875,5.2012991384561476,1209.9341603333332
34,1722029.557498765,600.1177288010252,6162.411536952639,1892.0133577136485,1433.0021306937597,0.0,3.2292067315006547,901.3648689751669,8033.070590229875,5.2012991384561476,1209.9341603333332
